GyroX,GyroY,GyroZ,Thumb,Index,Middle,Ring,Pinky,Gesture
-64,26,55,17409,20737,23385,19980,11255,5
-166,133,203,17634,20920,23477,20098,11304,5
-52,-58,92,18147,20798,23615,20415,11329,5
-189,101,196,18435,21043,26935,21002,11366,5
-36,-127,-14,18875,20879,30776,22053,11280,5
-38,31,9,18931,20737,32799,22532,11304,5
80,130,6,18635,19118,37114,22313,11354,5
40,57,15,18508,15980,39411,21967,11379,5
27,61,6,18672,15663,41399,22053,11304,5
31,-15,-26,18635,17016,41577,21839,11366,5
2,49,-13,19024,18380,41265,21270,11416,5
-26,-2,-101,19382,18344,40955,20636,11416,5
-22,17,-28,19439,18380,40389,20575,11440,5
-47,4,36,19325,18435,39917,20575,11453,5
-24,47,31,19155,18399,39705,20757,11366,5
78,7,-85,19193,18399,39411,20515,11428,5
31,3,-1,19231,18344,38707,20515,11403,5
21,-22,-41,19155,18236,38301,20335,11366,5
25,-26,12,19268,18254,38100,20455,11428,5
79,-1,-51,19174,18075,37741,20475,11465,5
27,-16,-12,19249,18417,37701,20555,11428,5
18,-9,-6,19287,18526,37543,20575,11403,5
-5,-12,1,19249,18417,37347,20415,11465,5
-17,-8,6,19174,18417,37622,20495,11453,5
14,18,7,19382,18672,37543,20475,11416,5
12,18,-7,19382,18709,37191,20515,11503,5
13,-3,-7,19249,18931,37152,20495,11416,5
27,5,26,19573,18949,37075,20435,11453,5
24,281,-78,19024,18326,36310,19960,11403,5
206,293,-294,18599,18290,33269,19497,11453,5
104,341,-245,18022,18399,30286,19458,11366,5
-60,92,-59,17652,18820,29925,19477,11379,5
122,127,-102,17495,20157,29479,19231,11403,5
303,126,-229,17392,22270,27691,19231,11366,5
94,232,-325,16882,23180,27256,18875,11366,5
-75,96,-83,16352,23940,26461,18581,11678,5
-138,-65,76,16173,24751,26331,18489,11728,5
-201,1,32,16352,24775,26279,19099,12504,5
-235,-264,261,17016,24606,26022,21796,12583,5
-209,-59,229,17617,23964,24702,25490,12346,5
-135,53,59,17774,23339,23847,26776,12215,5
-5,110,20,17704,24921,24152,29245,12202,5
-117,-51,155,17757,25641,28022,30622,12320,5
-87,-47,55,17722,26383,27828,31529,12254,5
-98,10,86,17582,26723,26539,32732,12176,5
-218,23,165,17652,26566,26383,34026,12163,5
-236,105,148,17634,26988,26228,35163,12124,5
32,55,-6,17443,27122,25591,34910,12176,5
-334,-224,137,17306,27418,25691,34412,11603,5
135,61,-87,16681,27283,25591,34271,11354,5
-127,-13,36,16287,27391,25691,33921,11255,5
66,-6,-95,15789,27418,25616,33508,11157,5
-32,1,-40,14726,27418,25641,33236,11121,5
39,8,0,14021,27581,25742,33337,10975,5
23,86,-30,13707,27636,26022,33783,11012,5
-103,11,32,13594,27828,26022,34060,11109,5
-73,-60,45,13594,28049,25996,33991,11084,5
-150,-93,82,13679,27939,26022,33748,11109,5
-12,-20,15,13622,28133,25818,33714,10975,5
51,21,-22,13650,27883,26022,33852,11109,5
21,11,9,13735,27939,25996,33852,11012,5
-24,-2,24,13707,27911,26099,33439,11133,5
-26,-25,-6,13863,27939,26099,33337,11121,5
25,-5,2,13921,27856,26047,33100,11170,5
26,-14,-9,14108,27636,25894,33303,11157,5
10,-3,-6,14108,27800,25894,33033,11096,5
-31,-15,16,14151,27800,26124,33033,11072,5
-23,-17,9,14108,27718,26099,33269,11255,5
7,20,2,14195,27911,26099,33303,11109,5
-2,1,6,14166,27911,26202,33168,11255,5
-63,-24,5,14151,27856,26047,33033,11109,5
126,18,-24,14385,27773,26409,33067,11206,5
58,11,-6,14503,27609,26022,32799,11121,5
56,16,3,14577,27663,25894,32666,11157,5
-19,-19,2,14741,27527,25742,32966,11231,5
-22,-1,13,16831,27310,25666,32633,11268,5
-106,40,11,17827,26829,25291,31785,11121,5
-189,-57,45,17254,26305,24799,30745,11170,5
28,-196,144,16336,24654,24727,29686,11157,5
75,72,55,16012,22731,25216,29071,11157,5
-57,-56,38,15821,23203,27256,28927,11280,5
-136,161,98,15805,23112,26935,27994,11304,5
-176,124,73,15996,23248,27581,27800,11194,5
-27,393,-195,16748,22932,27364,27554,11231,5
-62,730,-254,18894,22248,26539,27256,11231,5
-269,618,-301,18380,21208,25920,26435,11182,5
-357,183,29,17443,21395,26383,26305,11280,5
-237,-134,15,16483,22576,28077,26882,11206,5
-461,-154,61,15521,23385,28697,27229,11255,5
18,-306,212,14982,23477,29158,28133,11243,5
91,-80,62,14907,23707,30530,28898,11231,5
41,-141,-26,14861,24462,32533,30226,11243,5
-26,-455,37,14607,24848,32566,30015,11231,5
-78,-248,77,14577,24946,32666,30015,11206,5
213,62,-17,14503,25019,32832,30075,11109,5
14,-4,-38,14607,25192,32633,29984,11109,5
-50,-147,68,14577,25341,33067,30377,11157,5
-2,46,20,14444,25641,33100,30317,11109,5
-381,-45,90,14429,25894,33679,30900,11060,5
-114,-104,155,14151,25920,34589,31119,10951,5
132,61,-19,14050,26047,34447,31244,10915,5
15,20,-20,13921,26022,34341,31150,11012,5
-74,13,-23,13510,26047,34412,31276,10915,5
-55,71,-3,12891,26047,34589,31529,10879,5
59,212,-102,12477,26435,35018,31785,10855,5
-64,131,-26,12228,26435,35091,31946,10819,5
66,121,-21,12189,26331,35309,32108,10807,5
24,-88,9,12124,26150,34731,31978,10771,5
-54,-57,14,12770,25894,34589,31561,10783,5
-19,-12,79,14726,25767,34060,31119,10867,5
-42,-114,92,16898,25742,33921,30869,10915,5
-3,9,13,17774,25767,33921,30931,10867,5
-102,-36,74,18435,25971,33714,30838,10987,5
-45,10,26,19960,25793,33576,30962,11060,5
-37,1,56,21084,25945,33748,31244,11170,5
62,34,55,20656,26022,33783,31307,11072,5
-16,-23,43,20395,25843,33783,31119,11109,5
-20,-18,36,20176,25894,33542,31402,11133,5
-21,-43,44,19477,25996,33508,31276,11072,5
-16,-3,5,19193,26124,33474,31370,11109,5
-59,-26,52,19080,26513,33921,31213,11157,5
-118,-76,140,19155,26749,34412,31978,11145,5
-170,-74,127,19212,27015,34839,31720,11170,5
-79,-113,147,19477,27148,35163,31785,11243,5
-136,-49,95,19193,27418,35455,31656,11182,5
-8,-32,-15,19099,27418,35272,31752,11268,5
-12,-31,-39,19024,27364,35418,31720,11255,5
-7,0,4,18894,27391,35309,31593,11170,5
-27,-23,6,18894,27256,35199,31913,11182,5
-22,11,12,18894,27337,35127,31752,11268,5
33,5,0,18875,27175,35055,31752,11304,5
10,-18,61,18727,27175,34624,31561,11255,5
-1,-2,-5,18672,26988,34731,31720,11206,5
18,-23,20,18709,26961,34731,31529,11255,5
30,-4,3,18672,26855,34553,31497,11366,5
24,0,-35,18654,26776,34624,31307,11354,5
16,-22,-17,18635,26829,34341,31213,11341,5
-15,-4,0,18581,26749,34341,31370,11304,5
37,14,-16,18562,26723,34306,31339,11317,5
15,4,-2,18562,26670,34130,31339,11354,5
-11,-6,-3,18435,26697,34306,31244,11428,5
1,4,9,18508,26670,34376,31150,11304,5
-6,0,-7,18489,26802,34060,31339,11403,5
8,-3,-7,18489,26566,34130,31119,11403,5
16,17,-10,18489,26697,34271,31465,11465,5
23,14,-22,18875,26566,34165,31307,11403,5
28,6,-20,18691,26566,33991,31307,11341,5
32,-10,-40,18672,26566,34060,31276,11428,5
100,27,-52,18635,26435,33783,31087,11341,5
21,13,-22,18727,26513,33991,31087,11403,5
34,-6,-29,18508,26461,33852,31056,11403,5
89,15,-123,19174,26513,33783,30900,11403,5
-23,-25,-10,19689,26253,33991,30962,11416,5
-7,9,-24,19043,26228,33852,30900,11317,5
16,-12,15,18783,26228,33817,31087,11329,5
-16,-6,-5,18435,26279,33576,31025,11391,5
48,6,-30,18236,26331,33748,30994,11453,5
-58,-4,-29,18075,26176,33748,30962,11403,5
100,-37,-148,16648,26124,33371,30715,11403,5
67,-120,-241,14036,25818,33067,30931,11440,5
42,34,-132,13040,25591,32832,30317,11416,5
37,38,-99,12530,25291,32633,30286,11528,5
41,32,-130,12464,25044,32238,29984,11578,5
37,-2,-95,12306,25044,32075,30165,11553,5
102,27,-93,12176,24897,31720,29925,11440,5
17,64,-81,12215,24848,31656,29746,11453,5
-74,-9,7,12124,24727,31561,29746,11440,5
76,42,-62,12124,24921,31593,29597,11478,5
9,-4,-5,12202,24799,31785,29775,11503,5
-10,-33,0,12280,24995,31881,29657,11503,5
20,7,-27,12267,24995,31913,29450,11553,5
-7,-9,2,12293,24946,31656,29746,11528,5
16,4,0,12280,24897,31624,29627,11565,5
5,3,7,12280,24995,31752,29362,11515,5
-24,-22,26,12267,25019,31785,29538,11528,5
-10,-18,10,12267,24970,31849,29568,11615,5
-2,-11,-5,12346,24897,31849,29627,11578,5
-70,-41,88,12398,24995,31720,29538,11503,5
39,15,7,12451,24946,31849,29450,11354,5
-41,1,2,12424,25068,31720,29362,11366,5
-111,-66,124,12504,25390,32043,29568,11628,5
-227,72,199,12477,25415,31849,29775,11553,5
-454,-8,296,12451,25291,31913,29568,11255,5
337,86,19,12543,25316,31720,29984,10879,5
-100,34,237,12610,25142,31720,30377,10867,5
-252,127,43,12530,25093,31465,30317,10676,5
-351,203,-4,12690,25142,31946,30015,10676,5
-269,-62,201,12851,25142,32173,30256,10724,5
83,48,-48,12824,25390,32500,30105,10819,5
101,10,-43,12905,25490,32832,30075,10712,5
-15,-22,-4,12986,25515,33033,30165,10819,5
-37,-83,13,13163,25440,33236,30256,10879,5
155,50,-57,13260,25415,33067,30286,10819,5
302,88,-114,13287,25565,33269,30256,10987,5
142,34,-100,13287,25341,32533,29805,11012,5
133,240,-140,13150,24775,31119,29158,10963,5
92,137,-25,12959,24223,30469,28442,11036,5
-54,223,112,12932,23135,28357,27202,11012,5
-146,190,136,12756,21733,25818,25591,11012,5
-296,60,246,12743,21479,24873,24921,10987,5
-171,288,69,12690,21105,23592,23940,11109,5
-4,178,38,12743,20961,22687,23431,11012,5
-119,12,147,12690,21022,21967,23777,11012,5
-331,97,182,12690,20961,21627,23522,11036,5
-754,-9,529,12756,21125,21542,23294,11157,5
-761,101,679,12864,20899,20315,22576,11255,5
-145,170,387,12824,20899,20098,22335,11219,5
-20,70,181,12837,20798,20019,22096,11255,5
39,4,84,12810,20656,20039,22161,11255,5
26,87,66,12851,20676,19960,22161,11206,5
-45,54,21,12824,20716,19960,21903,11366,5
-261,79,115,12851,20535,19824,21924,11354,5
-301,-16,159,12891,20098,19080,20696,11304,5
-41,67,27,12959,19535,18290,20058,11304,5
52,86,-39,12972,18654,17357,19439,11354,5
-51,93,113,12959,17443,16222,18727,11317,5
-199,16,183,12918,16966,15789,18218,11304,5
-65,55,31,12972,16898,15678,18308,11317,5
-35,4,7,12986,16882,15980,18508,11354,5
17,-78,51,13246,17084,16815,19268,11304,5
116,14,33,13371,17220,16781,19401,11329,5
7,-141,47,13650,17254,17084,19941,11329,5
247,-213,52,14079,17374,17084,20636,11366,5
158,-27,19,14473,17582,17495,21563,11653,5
36,-169,18,14577,18783,18764,23067,11983,5
13,-5,53,14079,20157,19174,22977,12346,5
191,115,58,13921,20078,19439,22357,12411,5
171,-41,205,13863,20176,19592,22183,12280,5
234,-128,35,13863,20595,19458,22075,12385,5
160,115,-13,13878,21903,19005,21775,12596,5
-30,-1,-75,13921,22226,19535,21967,12878,5
7,63,70,13863,22096,21733,21627,12959,5
-116,0,23,13821,22118,23499,21208,13040,5
-14,-15,10,13821,21818,23022,21229,13013,5
-111,-26,34,13806,21796,23894,21187,12959,5
-205,13,80,13454,21542,25241,21606,13095,5
33,15,-14,13287,21924,26022,21903,12999,5
-41,14,-29,13287,22096,26435,22161,12918,5
-71,-26,-48,13357,22599,27283,22798,12851,5
-173,-38,-24,13566,23707,28640,23824,12851,5
36,42,-23,13721,24414,30075,24946,12743,5
-114,99,4,14982,24995,31434,25818,12797,5
-92,37,9,15350,25118,32010,26357,12932,5
-56,10,-156,16681,25717,32533,26882,12905,5
39,61,-26,16815,25540,32599,26882,12756,5
-29,0,-20,16966,25742,32599,26882,12703,5
40,-12,-35,16966,25465,32108,26749,12851,5
35,-21,-9,17084,25390,32010,26539,12905,5
14,-35,-24,17084,25266,31497,26435,12851,5
34,-22,-32,17084,25316,31307,26176,12824,5
46,-8,-33,17084,25118,31307,26202,12743,5
1,-10,-27,17152,24970,31402,26099,12810,5
13,-42,-20,17272,25093,31213,26331,12756,5
41,-8,-30,17565,24995,31213,26124,12797,5
12,-17,-10,17652,25142,31244,26099,12837,5
-4,0,-11,17530,25192,31244,26305,12824,5
38,24,-8,17289,25044,31339,26305,12810,5
49,82,-4,16615,24366,30347,25490,12878,5
-66,69,-15,16287,23800,29071,24414,12663,5
-93,90,-40,16157,23203,27939,23684,12743,5
-53,67,40,16189,22488,26723,22621,12756,5
103,44,-47,15980,21312,24751,21291,12743,5
4,24,-56,16028,20395,22075,20176,12797,5
40,-111,-11,16352,20176,21022,20176,12851,5
-40,-16,-7,16417,20196,20757,20157,12810,5
91,20,-42,16385,20355,19941,20196,12864,5
-16,-4,-18,16287,20676,19136,20940,12851,5
24,34,-30,16303,21437,19287,22075,12730,5
123,32,-49,16141,22488,16731,23339,12703,5
-43,1,14,16109,22731,13978,24152,12610,5
-23,-3,46,16093,22643,13426,24011,12716,5
48,30,-69,16141,22313,13177,23800,12636,5
71,43,-92,16028,22270,13650,23431,12596,5
-119,-38,12,16093,22140,13849,23477,12743,5
-41,-9,-28,16141,22053,14021,23707,12703,5
18,30,-17,16157,21946,14355,23940,12649,5
-7,10,-21,16206,22379,14385,24510,12649,5
-45,-20,-4,16368,23044,14399,25742,12610,5
-41,-19,-10,16417,23431,14488,26409,12490,5
14,-10,-26,16648,23661,14488,26855,12477,5
9,5,-5,16648,23940,14577,27256,12490,5
-24,-50,-14,16949,23940,14311,27499,12464,5
6,-4,-33,17169,24034,14195,27391,12254,5
23,-9,-30,17118,23917,14137,27418,12280,5
-18,-14,-22,17152,24081,14151,27229,12254,5
-49,-48,14,17237,23987,14282,27175,12293,5
19,4,-17,17203,24105,14311,27202,12280,5
2,-10,4,17169,23940,14282,27256,12280,5
25,-71,27,17323,23940,14311,27256,12241,5
59,28,-38,17135,23940,14326,27148,12215,5
-1,6,2,17084,23964,14282,27202,12215,5
14,-33,18,17186,23917,13964,27122,12333,5
46,-133,46,17203,23894,13849,27175,12215,5
-2,9,16,17357,23987,13679,27175,12346,5
10,33,-9,17152,23940,13778,27095,12293,5
19,6,-17,17152,23940,13679,27041,12254,5
-15,-7,5,17220,23870,13721,26855,12228,5
-4,6,0,17220,23800,13778,26908,12267,5
6,-2,-1,17101,23870,13693,26988,12215,5
18,-8,9,17152,23800,13764,26882,12346,5
10,-1,-11,17152,23754,13764,27015,12320,5
2,6,-10,17084,23824,13792,26882,12320,5
-4,6,-1,17084,23800,13792,27041,12320,5
-2,13,-6,17033,23847,13806,26855,12228,5
36,51,28,17084,23385,14137,26461,12333,5
232,148,-41,16966,21924,14726,23661,12372,5
-3,32,8,16999,20157,14385,20157,12411,5
163,15,-197,17495,18709,14636,18801,12424,5
64,14,20,17986,18931,14967,17152,12372,5
32,25,-2,18399,18672,16222,15584,12451,5
86,-3,-45,18344,18581,17101,14982,12596,5
98,21,7,18987,18526,18236,14967,12636,5
419,68,-288,19631,18783,19612,13315,12636,5
72,107,-66,20078,19287,20676,12504,12663,5
276,65,-147,20798,19155,21208,12372,12636,5
277,189,-231,21375,18783,21064,12241,12517,5
-55,466,-314,21458,18783,21500,12215,12372,5
-74,184,-208,21064,18672,22401,12021,12163,5
46,-33,-92,20899,17986,27609,11957,12163,5
6,-134,-5,20879,17933,33168,11983,12150,5
35,-225,28,20757,17933,35898,12073,12202,5
137,-317,105,20636,17986,37820,12176,12124,5
86,-316,155,20435,17495,38748,12112,12215,5
-189,35,113,20196,17582,39036,12034,12176,5
-61,16,42,20058,17565,38707,11553,12215,5
-263,-59,37,19843,17652,38301,11678,12267,5
167,54,-14,19689,17565,39663,12228,12060,5
-205,-33,14,19193,17634,40605,13412,12034,5
-155,109,-26,18635,17739,40868,15900,11919,5
-93,15,-12,18290,17827,41044,17827,11855,5
-210,94,0,18147,17722,41221,17933,11842,5
-105,-8,26,18129,17722,41803,18471,11817,5
-112,99,62,18236,17634,42488,19043,11842,5
-53,-18,56,18508,17582,41938,17933,11804,5
149,39,-65,18508,17582,41622,16417,11754,5
-33,12,-24,18727,17426,41221,16125,11766,5
51,51,-25,19005,17084,41488,14547,11779,5
-14,15,5,19024,17152,41938,13191,11754,5
25,33,-23,19061,17135,42304,12797,11754,5
-28,4,-8,19005,16983,42395,12756,11678,5
-100,145,-8,19005,17084,42859,12596,11653,5
73,29,4,18875,17101,42488,12743,11741,5
-19,5,2,18968,17033,42029,12743,11640,5
-11,-2,-1,18931,16949,41984,12690,11653,5
24,-6,-3,19005,17033,41577,12676,11678,5
-22,-15,-10,19080,17118,41622,12716,11728,5
-35,-13,10,18931,17016,41712,12756,11603,5
-6,-6,23,19005,17101,41399,12783,11691,5
-15,-14,-2,18931,17101,41577,12770,11665,5
-19,-5,8,19024,17084,41399,12676,11615,5
-1,-6,3,19061,17118,41132,12690,11665,5
-27,-6,-2,19099,17152,41000,12972,11603,5
6,2,-5,19024,17792,41044,13150,11653,5
-117,-38,25,19005,17669,40649,13792,11678,5
-187,-118,33,19005,17951,40736,14907,11804,5
-119,-59,1,19005,18857,39874,17169,11983,5
-46,-8,4,18783,20039,37940,18417,11868,5
72,83,-110,18654,21229,35127,19382,11804,5
53,-21,-57,18635,21458,33921,19843,11830,5
91,120,-37,18691,21354,33852,19785,11728,5
-73,-16,25,18635,21648,33645,19363,11830,5
99,-26,-13,18968,21711,33303,19535,11868,5
54,182,-16,18801,21064,33033,19689,11855,5
-15,-10,-43,18417,20920,32271,20275,11804,5
-47,21,-44,18308,20216,30994,20375,11653,5
-11,234,-43,18200,19785,30438,20295,11428,5
-98,228,8,18004,19689,29955,20555,11354,5
-29,128,59,16765,19689,29865,20157,11317,5
-145,-35,142,15521,19439,29333,20098,11354,5
-197,-113,104,14937,19497,29304,21187,11329,5
-118,-13,1,14036,20335,29627,22313,11231,5
-149,-18,-5,13027,21146,30745,23316,11255,5
41,55,59,12385,21989,32566,24702,11072,5
10,-106,44,12293,24081,35676,27554,11170,5
69,74,-53,12215,25691,38341,28583,11109,5
141,21,4,12163,26644,40259,29627,10987,5
42,73,22,12137,27691,41399,31434,10867,5
-40,201,-8,12060,28442,42258,31656,10700,5
34,88,0,12009,28612,42075,31465,10819,5
-66,88,7,11932,28555,42859,31497,10795,5
-6,43,-22,11906,28640,42766,30838,10688,5
-32,29,91,11868,28927,43235,30653,10582,5
-12,-81,139,11906,29627,44096,31213,10629,5
74,116,58,11906,30622,45181,31720,10724,5
55,97,64,11906,31593,45787,32108,10582,5
-68,89,71,12009,31946,46198,33134,10605,5
-67,51,-30,11970,32010,46457,33371,10664,5
-105,-57,8,11983,31849,46457,33134,10748,5
-70,20,-34,11970,31529,45483,32899,10724,5
-28,-102,-5,11957,31465,45685,32832,10688,5
-18,17,-4,11970,30962,45131,32303,10629,5
-13,-7,-50,11932,30962,44881,32369,10748,5
13,-32,-13,11983,30715,44389,31978,10688,5
37,94,-26,12009,30838,44291,31849,10724,5
-132,-54,8,11970,30745,44145,31978,10771,5
37,-5,-13,12060,30776,44000,31561,10653,5
1,-2,-2,12009,30469,44193,31624,10594,5
-7,23,6,12073,30622,44291,31529,10641,5
-52,13,-23,12086,30408,44242,31593,10724,5
40,-33,-29,12112,30226,43472,31087,10688,5
33,-5,15,12099,29984,43807,30900,10759,5
69,4,-32,12099,30135,43472,31056,10629,5
-38,-7,47,12112,29984,43329,30838,10629,5
46,52,-25,12254,29538,42953,30256,10759,5
-79,17,-85,12543,28927,42395,29835,10629,5
32,122,-27,13274,28754,41803,29391,10605,5
55,122,3,16549,28385,41354,28984,10688,5
5,-23,-15,18344,28301,41000,28812,10963,5
-372,-93,32,19650,27966,41132,28812,11060,5
-57,-22,1,21291,28049,40736,28898,11280,5
10,-23,17,21627,27966,40780,28697,11379,5
-101,-13,46,22053,27911,41044,28869,11528,5
-22,-67,19,23707,28022,40824,28754,12202,5
-57,-49,-8,24799,27939,40824,28726,13496,5
84,-36,-77,25641,27856,40519,29042,15789,5
-12,-25,-26,26855,27911,40824,28697,16319,5
0,-42,8,26988,27800,40475,28697,18344,5
-108,-46,15,26124,27800,40389,28754,18254,5
-65,-40,43,25996,27581,40389,28470,17862,5
-83,-40,42,26305,27745,40475,28583,16565,5
4,-12,-19,26435,27581,40475,28697,17237,5
-2,-27,-30,25793,27609,40912,28812,17704,5
-14,-5,-14,25291,27691,40432,28555,16999,5
-20,-36,13,25291,27581,40562,28612,16915,5
75,120,-68,25440,27800,40605,28527,17169,5
-5,13,-37,25192,27609,40780,28640,17033,5
-58,-140,-55,24654,27691,40912,28612,16999,5
-2,24,-102,23800,27828,40475,28927,17050,5
-24,75,-45,22843,27636,40475,29042,17084,5
-49,-28,14,22096,27718,40780,28812,17135,5
116,32,-124,21563,27856,40736,29158,15710,5
-85,-61,37,21208,27911,40389,29071,16060,5
-67,-42,-12,21125,27800,40475,29071,17461,5
-4,-37,2,21125,27745,40955,29042,19155,5
-3,-12,-24,21208,27800,40736,28812,18075,5
11,11,-13,21989,27911,40693,29042,18022,5
16,-14,-41,22401,27911,40562,28697,19592,5
-25,-27,-15,22576,27856,40868,28869,18236,5
33,10,-33,22643,27636,40912,28812,18727,5
1,16,-17,22621,27581,40693,28783,18326,5
-56,-23,20,23022,27472,40259,28612,18272,5
23,14,-20,22977,27554,40259,28583,18236,5
-66,-32,22,22955,27527,40605,28669,18308,5
7,-30,-14,22932,27472,40389,28726,18218,5
-34,13,17,23499,27472,40173,28583,18022,5
-15,27,17,24390,27445,40045,28470,18075,5
86,45,-9,24751,27391,40519,28442,16848,5
-26,-10,19,24129,27256,40002,28640,16157,5
25,-14,-32,20777,27229,40216,28414,17722,5
-91,-16,-7,18801,27283,39621,28357,16598,5
22,-36,-11,16549,27148,39874,28357,16385,5
20,49,3,13357,27148,39536,28357,16565,5
49,72,-23,12346,27175,39747,28583,16417,5
26,18,-5,11906,26935,39578,28245,16173,5
74,2,4,11868,26829,39369,28133,16109,5
36,44,11,11817,26776,39285,28301,16012,5
-76,-28,26,11766,26988,39244,28189,15335,5
-28,6,5,11792,26855,39327,28217,15726,5
68,14,-19,11754,26882,39578,28301,15884,5
-95,-26,20,11906,26723,39578,28301,15647,5
8,11,-11,12464,26723,39578,28301,15631,5
-38,13,15,16173,26855,39077,28022,15789,5
-46,-45,45,19439,26723,39663,27966,15304,5
-53,76,28,23203,26908,39327,27883,12810,5
-47,-3,46,25793,26882,39536,28161,11881,5
-43,-14,65,27966,26829,39411,27911,11503,5
-26,-2,21,29865,26829,39119,27911,11304,5
-29,-71,21,30591,26855,39119,27773,11280,5
-51,-80,41,30286,26855,39285,28022,11170,5
17,-6,-17,29627,26882,39119,27773,11157,5
35,-18,-2,30045,26776,39244,27472,11206,5
-24,11,41,30105,26723,39160,27745,11072,5
11,7,2,30045,26749,38748,27663,11109,5
-27,14,-6,30045,26697,38871,27718,11060,5
29,-19,-13,29775,26776,38789,27581,11072,5
-20,-6,-47,28812,26670,38995,27472,11084,5
60,-23,-75,26670,26829,39244,27691,11255,5
65,5,-26,24995,26644,38830,27581,11341,5
96,-162,0,25490,26749,38789,27391,13177,5
36,-35,-24,26047,26749,39036,27691,15043,5
-97,52,76,25019,26409,38463,27095,12372,5
-365,-69,63,23592,24318,34130,25192,11403,5
71,-168,150,22687,20295,30015,20716,11603,5
265,-327,10,21967,18599,29274,21043,11565,5
47,-205,-22,21416,18894,29071,21146,11653,5
-6,-128,-24,21270,19363,29129,21208,11754,5
67,-34,-76,21125,19155,29274,21458,11792,5
